decision_id,relationship_id,context_space_id,context_rule_ids_json,previous_validation_status,new_validation_status,previous_strategy_eligibility,new_strategy_eligibility,strategy_lane,decision_reason,evidence_summary,schema_version,ingested_ts_ms,market_id_a,market_id_b,question_a,question_b,relationship_type,relationship_subtype,relationship_family
b3b449e8cd464c6ca8b042756cc6e495,5e4f3398e379448f6f4bd5b880fda170,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447785,561231,565065,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
f744a2f6c824d7d380f662c037234f2f,61dd190553f0361fc726b37bcc3b5775,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447772,561242,565064,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
78a872484705ac340de1c74107476217,671c63a001cfdfe037255346d48f4dd6,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447596,559660,561237,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Andy Beshear win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
ade05fccd411b0915a6202269163d7ae,67702d888fa0ce85614d831561f2d55b,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447596,559653,561231,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
d7553c6c82e9b02e62f970cb6533b565,6a7536dda972f3e6f43a55e64e479b68,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447788,561233,565065,Will Josh Shapiro win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
2b58bf8ba9fa044bc2b04f0f058cdcff,73c04070ff490857838b43f3a1787f6b,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447764,561255,565064,Will Ivanka Trump win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
d0f96b01155eac133c6179029aa9c8f6,74619b48e9320daafede268066cda94a,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447784,561252,565064,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
4afc734120996236b9874e95a8d41bb8,77094e2876b43ddac6c2c45ce51c69f4,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447778,561247,565065,Will Tim Walz win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
bc48422a35ef4c99f88a7aec8badb08c,7a9cc4dbf932e4123f399332a534f1cb,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447769,561253,565064,Will Tucker Carlson win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
9b036f226133012ce2dc77e8f31883cb,7b13eefd6d90d2688ac31722ff8efe17,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447599,561260,562005,Will Thomas Massie win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
fec86fc2dd83b9220e54e44f6861301f,7cdfdbb5ff8de218448e3fff3d31d9eb,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447787,561249,565064,Will Greg Abbott win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
4abd45846758efe7506f18808ddcb416,7d2c2f8b74ec402bdfaae1cea70a698c,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561239,565065,Will Kamala Harris win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
a8755155464adc33ce143e79d1eed3e8,7d53deada47bec03cc46ad7b22d0eb6f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447769,561245,565065,Will Nikki Haley win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
0a7c9efddf42027a5076f2a50e5da2da,7d620b6a5740a37d8cf88394d01f5c05,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447786,561240,565064,Will Stephen Smith win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
f545b9b43ea281c978f9334c0d66ab37,81bc17f1290a94cdc67b3f9e0af9ecea,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447604,561255,561998,Will Ivanka Trump win the 2028 US Presidential Election?,Will Ivanka Trump win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
83f708932868568c4198b71d8bd8a054,85617d0a3fd12833ebbfd19f36eb8a84,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447787,561262,565065,Will James Talarico win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
3479a062681bb12a830064cf41bb2483,86c746a8180839a3673ca3029ae7384b,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447781,561237,565065,Will Andy Beshear win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
48312a845864a74f8306501920431880,8b937b1b819dbf225c72414c3b5653d9,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447594,559686,561252,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
1f69534590f378fe71f900a06eba7450,8c54d9a10d5386ce5266acdd320cf56a,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447788,561234,565064,Will Marco Rubio win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
1280508b6e6cf0f147f957a937f7575d,8cd78a1977f5200ff342e072bdd6bf15,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447595,559667,561257,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Michelle Obama win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
71e8fd97a1be5e641e0fe930d8064248,8daf151f9737c385edbd72f358471e90,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447764,561243,565064,Will Donald Trump win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
8b2f14c66d78dec8b45d05dc60a162b7,9003ce2e15bbe67795cee885e20fcca1,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447586,559661,561261,Will Jon Ossoff win the 2028 Democratic presidential nomination?,Will Jon Ossoff win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
815ce89809c4291408de1b3ae706b8f3,928a4c111dd6a7c0c55f8d344c4c3055,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561234,565065,Will Marco Rubio win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
24cd0507096cc139ac58485d32766bf5,952b390ac22b54f8aa0636f70573f86c,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447776,561256,565065,Will Zohran Mamdani win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
595123893fe02573be9589d4e2c68e13,97196aacf20fbde444ef5da1d070710f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447773,561264,565064,Will Pete Hegseth win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
3ccdaba00aa23ca67b314928ca1c9d19,97acf25caecb8c5f6128148612b5b595,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447770,561257,565065,Will Michelle Obama win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
0ff08d36276b7404b4d6f74c501fff86,9814f0b1f2c1e137cdd0f01081c9d79d,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447598,561248,561981,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
40f88ed7cc06142aa72f310be783eb69,9d5e6da736426316f2d7b4d67325f2ae,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447773,561236,565064,Will Gretchen Whitmer win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
5208fd9ffc0ac9417ee034e5f343ff7e,9f2893717414b1728b2ee69dbc0da2fa,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447783,561250,565064,Will Elon Musk win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
37c21c4388fd2554b993b162d61ad92f,a32d8d6605c4ff9fc8381752bb637f2e,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447601,559655,561233,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Josh Shapiro win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
f48cc4b7b898490827edc7aa724841d4,a3967f58d5c4d476e90bb80f0245101f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447794,561261,565065,Will Jon Ossoff win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
3642f097644d0f0d5501bc04187d4dba,ab29c3a650ebac63be8170393c149aec,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447790,561261,565064,Will Jon Ossoff win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
413ae57898f6c7fea4566dfa3d8ea3f6,afbb888cff6a11db64add1dcbd907460,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447607,561263,562006,Will Eric Trump win the 2028 US Presidential Election?,Will Eric Trump win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
616d116f2aae9947473490c4f86833b1,b743524a9765856526ac4d811420a1ea,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447767,561250,565065,Will Elon Musk win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
25985accbbfa1cf1290993379900f646,b7af699c4c25cda7c7c5b16ee302e7fb,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561245,565064,Will Nikki Haley win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
caf27df941d41ffa8b9d23d4138b8388,b8d6b154e8b43a925e92b9e27b42b848,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447788,561230,565064,Will Gavin Newsom win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
8e51ffab8e3409f9f53431b8f5dbfd72,be516ec12277ab08f0637154e1ba5060,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447767,561242,565065,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
cff54c4a15e69aa849b15ef94b887a31,c16c87976c39bf32c46a238058a19da0,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447607,561243,561973,Will Donald Trump win the 2028 US Presidential Election?,Will Donald Trump win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
8286de02bc1cf3c36d343528cd476b07,c30a8da72e76b3fbb882e493f3e647a9,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447610,559656,561235,Will Wes Moore win the 2028 Democratic presidential nomination?,Will Wes Moore win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
e52ab7440bd10715ba163d8a82b69d02,c4ac702878118991a81f3c0460e855ba,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447767,561241,565065,Will JB Pritzker win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
15b3c9632f4438a501ffa08f884f5216,cce6da878f0f5fd8d1c06e2049d0674c,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447772,561258,565065,Will Jamie Dimon win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
71d8fd5164d420a4781b218192e051ad,ce1403a76b3c8a70b5e36e97d0a18741,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447589,561234,561975,Will Marco Rubio win the 2028 US Presidential Election?,Will Marco Rubio win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
f3a599847633d6dd654d4fb871a4efb9,cec0db338843fe1406f15edb794b2acd,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447605,561246,561979,Will Ron DeSantis win the 2028 US Presidential Election?,Will Ron DeSantis win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
860a74f5f08af9b2f732af51b895c0d0,cf16259291f23bb8c092833634ff60b6,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447777,561246,565064,Will Ron DeSantis win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
8b07a5dfb034c63aa212be5419543068,d1665f8688af505f6969f6abefb096d6,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447601,559694,561259,Will Ro Khanna win the 2028 Democratic presidential nomination?,Will Ro Khanna win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
a6d376fc3c54a8744e854a34e8f1e45f,d2054254e1430861a52539edb8dcac23,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447770,561248,565065,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
1312fa9c5c1d6c1d65dfff1b1264a8f0,d35f569ac408a0ba9f40f9907354980f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447785,561229,565064,Will JD Vance win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
369725b9576c11fed861fb95cfe76ba8,d68a65b2990858769cc835f83b337be6,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447776,561240,565065,Will Stephen Smith win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
8e4229fd63d401d26c5439ed4bbe65b1,d6f3e0670c0e7765406d5af2709303ed,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447593,561245,561980,Will Nikki Haley win the 2028 US Presidential Election?,Will Nikki Haley win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
302b35c29a1ebec209cce171078857b3,d83ea6ad30dbdbf28a07297bbba46ff2,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447585,559695,561262,Will James Talarico win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
226008cb57bbac8f0d3cae3b7639caad,de09480270f8bde54b9c400673afde66,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447774,561255,565065,Will Ivanka Trump win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
5364757bcba5066ae60ef5ccd47029ed,e3c8cb56e29404983d6aa0a3514460ff,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447776,561247,565064,Will Tim Walz win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
771378ccc1e4e273b244124e26aaf68e,e508aab11f8716a1a97c4896885b4a23,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447779,561235,565065,Will Wes Moore win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
7eea9650d83e98e0b46074102a77afa1,e5267754e49a11237e3cd6f4d4a5eda2,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447595,559671,561256,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Zohran Mamdani win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
0361fb2f2a791d75296686525f05b10d,e531f38d0b9ea14c827b8fea20c8388f,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447770,561237,565064,Will Andy Beshear win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
acf674c6cb95ae04028ce3224491d782,e578cddccb941a961f98472028c115bd,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447784,561232,565065,Will Pete Buttigieg win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
d412ce7e8a812c7bdadcde57a1e53c3a,e602b8cb88b133424c34496b91dcd2b7,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447606,561249,561983,Will Greg Abbott win the 2028 US Presidential Election?,Will Greg Abbott win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
00b63d256c9bdae236501c15e4f20d33,e8af3932bb64f988367dcce26d335be2,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447781,561254,565065,Will Kim Kardashian win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
790e2071d682c93557e2c14d0f7588f2,e8c3db08926b95fb54eaba299b766d6d,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447776,561259,565065,Will Ro Khanna win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
9f59ac2fcb812eb73d4e82935e631d04,e906fb1dbba51adc13f45ab47f8f391a,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447782,561238,565064,Will Glenn Youngkin win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
7ab72cb8cd3bebb2eba202b62dd7a95a,e916b1eed9b2b3dca25064c383a4cb55,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447783,561244,565064,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
08511dc985900b75150033161b8bce15,e95b6dcecc0de2e23c0043829de0c4c2,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447777,561258,565064,Will Jamie Dimon win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
e51a2ec5d851f4adce10838aa1139a34,eafa282f1fe3c2034c6e7000af2a36f1,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447591,561244,561978,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
a88884167b1d279909dea2fe5eac9ae5,eb3a5dbeda50cda3d8ebb7efb0ec27ac,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447592,559681,561251,Will LeBron James win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
a242ace26d292ff219b81db82920fa71,eff3afd7267974c0dec2d5b346542051,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447767,561236,565065,Will Gretchen Whitmer win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
75526d35305fb8a8bd521279c4a6ca59,f2882bb64692933a9e7adb47e2ad9452,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447765,561241,565064,Will JB Pritzker win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
be7eaa066a15b727ae41b844e63b48d5,f5f3dd0e7bd76afdd722395e9500eda0,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447796,561251,565065,Will LeBron James win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
66ccea2adf5d51660246201121636292,f91baba31c7cbd931f2ad3a8ce640780,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447609,559690,561254,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
ced6a41e13617390f230aa054b6abaa0,fbd613ce2942adb17aa0e7940d02c2d1,us_2028_presidential_nomination_general,[],rejected,rejected,ineligible,ineligible,research_only,missing required world-context rule,,1,1778587447777,561235,565064,Will Wes Moore win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,rejected,candidate_to_party_dependency,
