relationship_id,signal_ts_ms,relationship_type,relationship_subtype,outcome_space_id,strategy_lane,gross_edge,net_edge,accepted_for_simulation,flags,label,alignment_quality,candidate_id,context_space_id,estimated_fee,estimated_slippage,execution_model,execution_model_confidence,expected_payout_json,inequality_violated,ingested_ts_ms,market_id_a,market_id_b,net_edge_after_costs,preset,preset_label,preset_name,price_a,price_a_ts_ms,price_b,price_b_ts_ms,rejection_reason,replay_path,run_id,schema_version,simulated_position_json,stake_usdc,staleness_a_ms,staleness_b_ms,theoretical_edge,token_id_a,token_id_b
3496b04d1407bfa617b8d7e95b3dfc9a,1757984409000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,5a67b9357ebfbeac9d046d4962edc9e4,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946397,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,3590000,3585000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1757988009000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,e7c8ac599c36422adcec4d6aaca6ac69,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946397,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,7190000,7185000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1757991609000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,98102770da19bfcc461bfeca881d658a,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,10790000,10785000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1757995209000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,9d9c69348775f94771026843222f96e1,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,14390000,14385000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1757998809000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,e9ebdbdf1dd9209371a184910f36f3cd,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,17990000,17985000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758002409000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,693b42e1216d47b75fa27dff70f927c7,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,21590000,21585000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758006009000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,0696cf5ab1f2249f61ba9b2084185dc9,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,25190000,25185000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758009609000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,692d4974d8a07c74ce39e152fe813c30,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,28790000,28785000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758013209000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,f3457eac9b49908a49c20f6a0cc98a2f,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,32390000,32385000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758016809000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,2f69f4ca4c976f4afb908172287985b1,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,35990000,35985000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758020409000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,70768ae353c58db3f7e4e76385434d7d,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1757980819000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,39590000,39585000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758024009000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,f6c3dc80c610edb7fc8a5391ef99bb58,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946398,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1757980824000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,4000,43185000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758027609000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,a55851d44232399b07fb6b113b92fe3a,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,3604000,3575000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758031209000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,2bf60276629553fcd802025b1387b0ce,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,7204000,7175000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758034809000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,d1cff3d263d0f36959aa843ea4de5f77,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,10804000,10775000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758038409000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,3fbbef951e972ca570f090aa9afa7f36,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,14404000,14375000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758042009000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,ab7c02039e965928fed55324107467ef,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,18004000,17975000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758045609000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,3ff08494586738a96adc30e1b1c1939f,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,21604000,21575000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758049209000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,60a7b063183f1a0f4dfa4c7852c6061a,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,25204000,25175000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758052809000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,905b60ab3cb5d0452bfafc227913c5cb,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,28804000,28775000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758056409000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,19d77f8befa815c7f4e1b37fc24f1efc,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,32404000,32375000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758060009000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,3b2fe8beafd95d1fcc811679b869047c,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,36004000,35975000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758063609000,inverse,,,strict_context_valid,0.73000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,d588c5faa9cc62d0f50b359fe5b1a002,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2700 < 1 (underround),1778932946399,566188,572734,0.72000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.15500000,1758024034000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""32.25806451612903225806451613"", ""side"": ""buy""}]",5.0,39604000,39575000,0.73000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758067209000,inverse,,,strict_context_valid,0.71000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,stale,8ef53f2dddfc5a6600802b05db539a75,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2900 < 1 (underround),1778932946400,566188,572734,0.70000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758024005000,0.17500000,1758067206000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""28.57142857142857142857142857"", ""side"": ""buy""}]",5.0,43204000,3000,0.71000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758070809000,inverse,,,strict_context_valid,0.71000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,c182566e7e4e8371a508087fb7b4cbd2,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2900 < 1 (underround),1778932946400,566188,572734,0.70000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758067218000,0.17500000,1758067206000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""28.57142857142857142857142857"", ""side"": ""buy""}]",5.0,3591000,3603000,0.71000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758074409000,inverse,,,strict_context_valid,0.71000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,bf62c2118b9258cc09c34339c3767122,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2900 < 1 (underround),1778932946400,566188,572734,0.70000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758067218000,0.17500000,1758067206000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""28.57142857142857142857142857"", ""side"": ""buy""}]",5.0,7191000,7203000,0.71000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758078009000,inverse,,,strict_context_valid,0.71000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,e059752bafeff3b691f840b9362543cc,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2900 < 1 (underround),1778932946400,566188,572734,0.70000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758067218000,0.17500000,1758067206000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""28.57142857142857142857142857"", ""side"": ""buy""}]",5.0,10791000,10803000,0.71000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758081609000,inverse,,,strict_context_valid,0.71000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,9d984e6cdd4febcb6a6b2e616e8970d5,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2900 < 1 (underround),1778932946400,566188,572734,0.70000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758067218000,0.17500000,1758067206000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""28.57142857142857142857142857"", ""side"": ""buy""}]",5.0,14391000,14403000,0.71000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
3496b04d1407bfa617b8d7e95b3dfc9a,1758085209000,inverse,,,strict_context_valid,0.71000000,,True,,RESEARCH-ONLY — exploratory_trade_surface,fresh,e346df0b05805f43a563b41ffbceab8d,sports_ranking_finish_position,0.0,0.0500,price_history_only,0.4,{},P(A)+P(B)=0.2900 < 1 (underround),1778932946400,566188,572734,0.70000000,exploratory_trade_surface,EXPLORATORY,exploratory_trade_surface,0.11500000,1758067218000,0.17500000,1758067206000,,research,phase_h_explore_20260516,1,"[{""token_id"": ""78140458432174397862436707256368409182467606418188760097873260862383336868084"", ""shares"": ""43.47826086956521739130434783"", ""side"": ""buy""}, {""token_id"": ""47891421265650815165883328427019266875679075440812617437375575277711635613845"", ""shares"": ""28.57142857142857142857142857"", ""side"": ""buy""}]",5.0,17991000,18003000,0.71000000,78140458432174397862436707256368409182467606418188760097873260862383336868084,47891421265650815165883328427019266875679075440812617437375575277711635613845
